eval_id,interaction_id,qa_score,customer_critical,business_critical,compliance_critical
QA-004077,INT-046582,0.92,0,0,0
QA-004078,INT-045072,0.91,0,0,0
QA-004079,INT-008915,1.0,0,0,0
QA-004080,INT-035791,0.94,0,0,0
QA-004081,INT-022572,0.95,0,0,0
QA-004082,INT-022978,0.0,1,0,0
QA-004083,INT-010380,0.0,0,0,1
QA-004084,INT-037722,0.89,0,0,0
QA-004085,INT-022982,0.98,0,0,0
QA-004086,INT-018337,0.99,0,0,0
QA-004087,INT-017651,0.76,0,0,0
QA-004088,INT-000994,0.94,0,0,0
QA-004089,INT-018430,0.0,0,1,0
QA-004090,INT-036016,1.0,0,0,0
QA-004091,INT-037717,1.0,0,0,0
QA-004092,INT-016298,0.88,0,0,0
QA-004093,INT-007843,0.94,0,0,0
QA-004094,INT-009018,0.9,0,0,0
QA-004095,INT-021920,0.97,0,0,0
QA-004096,INT-001184,1.0,0,0,0
QA-004097,INT-028868,0.89,0,0,0
QA-004098,INT-039675,1.0,0,0,0
QA-004099,INT-025890,0.97,0,0,0
QA-004100,INT-013363,0.96,0,0,0
QA-004101,INT-007842,0.0,1,1,0
QA-004102,INT-012521,1.0,0,0,0
QA-004103,INT-025982,0.94,0,0,0
QA-004104,INT-036399,0.0,0,0,1
QA-004105,INT-012295,0.0,0,1,0
QA-004106,INT-023061,0.92,0,0,0
QA-004107,INT-040662,0.91,0,0,0
QA-004108,INT-023062,0.97,0,0,0
QA-004109,INT-023058,0.91,0,0,0
QA-004110,INT-045500,0.91,0,0,0
QA-004111,INT-030018,0.8,0,0,0
QA-004112,INT-033433,0.99,0,0,0
QA-004113,INT-007665,0.94,0,0,0
QA-004114,INT-012939,0.94,0,0,0
QA-004115,INT-034012,0.0,0,1,0
QA-004116,INT-032200,0.0,1,0,0
QA-004117,INT-020489,0.88,0,0,0
QA-004118,INT-021189,0.0,0,1,0
QA-004119,INT-020823,0.91,0,0,0
QA-004120,INT-001713,0.98,0,0,0
QA-004121,INT-000984,0.99,0,0,0
QA-004122,INT-030235,0.84,0,0,0
QA-004123,INT-000981,1.0,0,0,0
QA-004124,INT-032448,0.97,0,0,0
QA-004125,INT-018673,1.0,0,0,0
QA-004126,INT-000985,0.0,1,0,1
QA-004127,INT-044349,1.0,0,0,0
QA-004128,INT-022914,1.0,0,0,0
QA-004129,INT-022915,0.96,0,0,0
QA-004130,INT-037523,0.0,1,0,0
QA-004131,INT-006185,0.85,0,0,0
QA-004132,INT-013209,0.94,0,0,0
QA-004133,INT-021454,0.96,0,0,0
QA-004134,INT-029055,0.91,0,0,0
QA-004135,INT-037593,0.9,0,0,0
QA-004136,INT-037594,0.9,0,0,0
QA-004137,INT-029058,0.93,0,0,0
QA-004138,INT-023292,0.91,0,0,0
QA-004139,INT-016511,0.86,0,0,0
QA-004140,INT-013208,0.87,0,0,0
QA-004141,INT-027913,0.0,0,1,0
QA-004142,INT-021208,0.95,0,0,0
QA-004143,INT-026790,0.99,0,0,0
QA-004144,INT-035510,0.95,0,0,0
QA-004145,INT-011658,0.99,0,0,0
QA-004146,INT-035886,0.89,0,0,0
QA-004147,INT-004595,0.82,0,0,0
QA-004148,INT-000831,1.0,0,0,0
QA-004149,INT-003503,0.9,0,0,0
QA-004150,INT-033398,0.0,1,0,0
QA-004151,INT-046265,0.94,0,0,0
QA-004152,INT-010302,0.94,0,0,0
QA-004153,INT-006429,0.99,0,0,0
QA-004154,INT-004845,0.92,0,0,0
QA-004155,INT-030968,0.93,0,0,0
QA-004156,INT-013586,0.98,0,0,0
QA-004157,INT-033081,0.99,0,0,0
QA-004158,INT-038731,0.92,0,0,0
QA-004159,INT-012102,0.96,0,0,0
QA-004160,INT-030422,0.96,0,0,0
QA-004161,INT-042816,0.95,0,0,0
QA-004162,INT-008364,0.93,0,0,0
QA-004163,INT-025905,0.9,0,0,0
QA-004164,INT-043848,0.95,0,0,0
QA-004165,INT-029907,0.97,0,0,0
QA-004166,INT-030970,0.97,0,0,0
QA-004167,INT-004843,0.0,0,1,0
QA-004168,INT-044882,0.92,0,0,0
QA-004169,INT-007830,0.98,0,0,0
QA-004170,INT-040650,1.0,0,0,0
QA-004171,INT-013587,0.87,0,0,0
QA-004172,INT-042815,0.87,0,0,0
QA-004173,INT-033663,0.9,0,0,0
QA-004174,INT-033666,0.98,0,0,0
QA-004175,INT-006683,0.82,0,0,0
QA-004176,INT-023207,1.0,0,0,0
QA-004177,INT-042818,0.97,0,0,0
QA-004178,INT-040440,0.95,0,0,0
QA-004179,INT-039318,0.0,0,1,0
QA-004180,INT-040438,0.93,0,0,0
QA-004181,INT-042813,0.88,0,0,0
QA-004182,INT-029687,0.83,0,0,0
QA-004183,INT-023928,0.89,0,0,0
QA-004184,INT-015803,1.0,0,0,0
QA-004185,INT-019208,0.84,0,0,0
QA-004186,INT-002642,0.93,0,0,0
QA-004187,INT-040441,0.95,0,0,0
QA-004188,INT-004989,0.98,0,0,0
QA-004189,INT-043226,0.97,0,0,0
QA-004190,INT-030417,0.91,0,0,0
QA-004191,INT-030415,0.0,0,0,1
QA-004192,INT-023939,1.0,0,0,0
QA-004193,INT-040339,0.98,0,0,0
QA-004194,INT-023943,1.0,0,0,0
QA-004195,INT-030419,0.9,0,0,0
QA-004196,INT-014033,0.0,1,0,0
QA-004197,INT-007775,0.94,0,0,0
QA-004198,INT-005783,0.79,0,0,0
QA-004199,INT-034386,0.89,0,0,0
QA-004200,INT-036613,1.0,0,0,0
QA-004201,INT-023942,0.97,0,0,0
QA-004202,INT-009515,1.0,0,0,0
QA-004203,INT-030446,0.9,0,0,0
QA-004204,INT-016326,0.97,0,0,0
QA-004205,INT-026460,0.87,0,0,0
QA-004206,INT-025891,0.0,0,1,0
QA-004207,INT-041977,0.92,0,0,0
QA-004208,INT-006789,0.93,0,0,0
QA-004209,INT-032914,0.94,0,0,0
QA-004210,INT-035744,0.97,0,0,0
QA-004211,INT-036367,1.0,0,0,0
QA-004212,INT-029473,1.0,0,0,0
QA-004213,INT-033865,1.0,0,0,0
QA-004214,INT-017605,0.79,0,0,0
QA-004215,INT-039373,0.0,1,0,0
QA-004216,INT-023709,1.0,0,0,0
QA-004217,INT-027705,0.83,0,0,0
QA-004218,INT-026742,0.86,0,0,0
QA-004219,INT-014717,1.0,0,0,0
QA-004220,INT-024929,0.99,0,0,0
QA-004221,INT-037179,1.0,0,0,0
QA-004222,INT-017477,0.94,0,0,0
QA-004223,INT-011618,0.91,0,0,0
QA-004224,INT-027973,0.93,0,0,0
QA-004225,INT-027971,0.82,0,0,0
QA-004226,INT-042342,1.0,0,0,0
QA-004227,INT-019348,0.96,0,0,0
QA-004228,INT-033572,0.91,0,0,0
QA-004229,INT-032007,0.92,0,0,0
QA-004230,INT-033571,0.89,0,0,0
QA-004231,INT-029164,1.0,0,0,0
QA-004232,INT-033570,0.9,0,0,0
QA-004233,INT-035770,0.9,0,0,0
QA-004234,INT-037292,0.96,0,0,0
QA-004235,INT-014372,0.99,0,0,0
QA-004236,INT-033853,0.91,0,0,0
QA-004237,INT-002617,0.95,0,0,0
QA-004238,INT-044814,0.0,0,1,0
QA-004239,INT-033574,0.96,0,0,0
QA-004240,INT-041698,0.86,0,0,0
QA-004241,INT-013267,0.9,0,0,0
QA-004242,INT-021862,0.88,0,0,0
QA-004243,INT-033881,0.89,0,0,0
QA-004244,INT-002101,0.93,0,0,0
QA-004245,INT-021863,0.0,1,0,0
QA-004246,INT-002927,1.0,0,0,0
QA-004247,INT-041166,0.99,0,0,0
QA-004248,INT-016109,0.0,1,0,0
QA-004249,INT-004440,0.84,0,0,0
QA-004250,INT-002929,0.0,1,0,0
QA-004251,INT-013268,0.87,0,0,0
QA-004252,INT-041165,1.0,0,0,0
QA-004253,INT-036636,0.85,0,0,0
QA-004254,INT-016924,1.0,0,0,0
QA-004255,INT-006176,1.0,0,0,0
QA-004256,INT-034075,0.0,0,1,0
QA-004257,INT-015801,0.95,0,0,0
QA-004258,INT-020115,0.91,0,0,0
QA-004259,INT-043892,1.0,0,0,0
QA-004260,INT-019728,0.87,0,0,0
QA-004261,INT-019727,1.0,0,0,0
QA-004262,INT-006173,1.0,0,0,0
QA-004263,INT-006178,0.81,0,0,0
QA-004264,INT-007196,0.0,1,0,0
QA-004265,INT-024321,0.86,0,0,0
QA-004266,INT-022278,0.91,0,0,0
QA-004267,INT-020286,1.0,0,0,0
QA-004268,INT-026226,1.0,0,0,0
QA-004269,INT-039880,0.98,0,0,0
QA-004270,INT-043367,0.9,0,0,0
QA-004271,INT-003941,0.99,0,0,0
QA-004272,INT-021437,1.0,0,0,0
QA-004273,INT-026230,0.97,0,0,0
QA-004274,INT-042357,1.0,0,0,0
QA-004275,INT-027001,1.0,0,0,0
QA-004276,INT-014885,0.94,0,0,0
QA-004277,INT-020285,0.0,1,0,0
QA-004278,INT-026432,0.99,0,0,0
QA-004279,INT-000615,0.94,0,0,0
QA-004280,INT-004490,0.99,0,0,0
QA-004281,INT-009422,0.91,0,0,0
QA-004282,INT-032892,0.91,0,0,0
QA-004283,INT-027752,0.97,0,0,0
QA-004284,INT-034946,1.0,0,0,0
QA-004285,INT-039262,0.98,0,0,0
QA-004286,INT-032889,0.92,0,0,0
QA-004287,INT-025332,0.89,0,0,0
QA-004288,INT-008150,0.84,0,0,0
QA-004289,INT-032272,0.95,0,0,0
QA-004290,INT-032271,0.93,0,0,0
QA-004291,INT-032894,1.0,0,0,0
QA-004292,INT-004014,0.92,0,0,0
QA-004293,INT-032959,0.91,0,0,0
QA-004294,INT-022873,0.91,0,0,0
QA-004295,INT-003522,0.0,1,0,0
QA-004296,INT-004214,0.95,0,0,0
QA-004297,INT-017784,0.92,0,0,0
QA-004298,INT-013726,0.86,0,0,0
QA-004299,INT-012148,1.0,0,0,0
QA-004300,INT-013728,0.91,0,0,0
QA-004301,INT-015455,0.88,0,0,0
QA-004302,INT-044098,0.94,0,0,0
QA-004303,INT-029071,0.98,0,0,0
QA-004304,INT-025515,0.96,0,0,0
QA-004305,INT-046351,0.94,0,0,0
QA-004306,INT-025517,0.82,0,0,0
QA-004307,INT-018260,1.0,0,0,0
QA-004308,INT-028289,0.9,0,0,0
QA-004309,INT-038766,0.0,0,0,1
QA-004310,INT-028937,0.92,0,0,0
QA-004311,INT-036667,1.0,0,0,0
QA-004312,INT-044668,0.85,0,0,0
QA-004313,INT-045111,0.91,0,0,0
QA-004314,INT-037244,1.0,0,0,0
QA-004315,INT-021997,0.85,0,0,0
QA-004316,INT-027729,0.88,0,0,0
QA-004317,INT-038063,0.97,0,0,0
QA-004318,INT-037973,0.93,0,0,0
QA-004319,INT-036664,1.0,0,0,0
QA-004320,INT-037243,0.91,0,0,0
QA-004321,INT-025392,0.96,0,0,0
QA-004322,INT-036669,0.0,1,0,0
QA-004323,INT-038064,0.95,0,0,0
QA-004324,INT-029440,0.91,0,0,0
QA-004325,INT-018105,0.86,0,0,0
QA-004326,INT-028187,0.93,0,0,0
QA-004327,INT-034045,0.0,1,0,0
QA-004328,INT-029654,1.0,0,0,0
QA-004329,INT-038800,1.0,0,0,0
QA-004330,INT-034315,1.0,0,0,0
QA-004331,INT-006853,0.87,0,0,0
QA-004332,INT-034320,1.0,0,0,0
QA-004333,INT-021924,0.93,0,0,0
QA-004334,INT-001255,0.95,0,0,0
QA-004335,INT-046164,0.98,0,0,0
QA-004336,INT-005495,1.0,0,0,0
QA-004337,INT-022802,0.86,0,0,0
QA-004338,INT-043090,0.87,0,0,0
QA-004339,INT-043494,0.83,0,0,0
QA-004340,INT-010447,1.0,0,0,0
QA-004341,INT-046644,0.88,0,0,0
QA-004342,INT-032535,0.79,0,0,0
QA-004343,INT-003934,0.93,0,0,0
QA-004344,INT-024297,0.88,0,0,0
QA-004345,INT-042003,0.83,0,0,0
QA-004346,INT-019486,0.97,0,0,0
QA-004347,INT-025512,0.89,0,0,0
QA-004348,INT-014575,0.91,0,0,0
QA-004349,INT-035536,1.0,0,0,0
QA-004350,INT-039724,0.87,0,0,0
QA-004351,INT-044110,0.92,0,0,0
QA-004352,INT-009596,1.0,0,0,0
QA-004353,INT-042802,0.89,0,0,0
QA-004354,INT-006621,0.92,0,0,0
QA-004355,INT-003940,0.0,1,0,0
QA-004356,INT-018770,1.0,0,0,0
QA-004357,INT-037017,0.87,0,0,0
QA-004358,INT-039604,0.93,0,0,0
QA-004359,INT-012986,0.97,0,0,0
QA-004360,INT-039605,0.92,0,0,0
QA-004361,INT-003235,0.96,0,0,0
QA-004362,INT-000393,0.0,0,1,0
QA-004363,INT-014727,1.0,0,0,0
QA-004364,INT-025221,0.95,0,0,0
QA-004365,INT-046736,0.91,0,0,0
QA-004366,INT-024566,0.0,1,0,0
QA-004367,INT-025343,1.0,0,0,0
QA-004368,INT-026182,0.96,0,0,0
QA-004369,INT-032248,1.0,0,0,0
QA-004370,INT-005343,0.9,0,0,0
QA-004371,INT-045815,0.0,1,0,0
QA-004372,INT-014728,0.82,0,0,0
QA-004373,INT-014724,0.97,0,0,0
QA-004374,INT-023844,1.0,0,0,0
QA-004375,INT-046738,1.0,0,0,0
QA-004376,INT-031979,1.0,0,0,0
QA-004377,INT-034617,0.87,0,0,0
QA-004378,INT-004392,0.94,0,0,0
QA-004379,INT-009803,0.0,0,1,0
QA-004380,INT-009805,0.99,0,0,0
QA-004381,INT-034709,1.0,0,0,0
QA-004382,INT-040101,1.0,0,0,0
QA-004383,INT-012104,0.84,0,0,0
QA-004384,INT-034620,0.92,0,0,0
QA-004385,INT-016195,0.98,0,0,0
QA-004386,INT-004390,0.0,1,0,0
QA-004387,INT-043737,0.82,0,0,0
QA-004388,INT-040260,0.9,0,0,0
QA-004389,INT-017167,0.9,0,0,0
QA-004390,INT-031183,0.0,0,0,1
QA-004391,INT-024845,0.78,0,0,0
QA-004392,INT-040259,0.89,0,0,0
QA-004393,INT-043738,0.83,0,0,0
QA-004394,INT-008502,0.94,0,0,0
QA-004395,INT-043992,1.0,0,0,0
QA-004396,INT-024850,1.0,0,0,0
QA-004397,INT-038672,0.96,0,0,0
QA-004398,INT-031740,0.87,0,0,0
QA-004399,INT-009122,0.92,0,0,0
QA-004400,INT-003128,1.0,0,0,0
QA-004401,INT-046237,1.0,0,0,0
QA-004402,INT-036556,1.0,0,0,0
QA-004403,INT-018146,0.99,0,0,0
QA-004404,INT-003146,1.0,0,0,0
QA-004405,INT-035987,0.85,0,0,0
QA-004406,INT-004587,0.87,0,0,0
QA-004407,INT-046433,0.96,0,0,0
QA-004408,INT-004925,1.0,0,0,0
QA-004409,INT-008497,0.0,0,1,0
QA-004410,INT-037321,0.97,0,0,0
QA-004411,INT-018873,0.96,0,0,0
QA-004412,INT-030619,0.88,0,0,0
QA-004413,INT-021589,0.89,0,0,0
QA-004414,INT-034358,0.96,0,0,0
QA-004415,INT-012119,0.91,0,0,0
QA-004416,INT-007397,0.9,0,0,0
QA-004417,INT-008496,1.0,0,0,0
QA-004418,INT-022373,0.96,0,0,0
QA-004419,INT-046432,0.96,0,0,0
QA-004420,INT-031884,0.96,0,0,0
QA-004421,INT-005776,0.99,0,0,0
QA-004422,INT-032220,0.95,0,0,0
QA-004423,INT-026975,0.91,0,0,0
QA-004424,INT-028559,0.91,0,0,0
QA-004425,INT-009426,0.93,0,0,0
QA-004426,INT-016666,1.0,0,0,0
QA-004427,INT-032223,0.98,0,0,0
QA-004428,INT-037910,1.0,0,0,0
QA-004429,INT-035034,0.83,0,0,0
QA-004430,INT-008929,1.0,0,0,0
QA-004431,INT-018017,0.92,0,0,0
QA-004432,INT-004979,1.0,0,0,0
QA-004433,INT-018976,0.97,0,0,0
QA-004434,INT-027277,0.9,0,0,0
QA-004435,INT-020970,0.81,0,0,0
QA-004436,INT-008664,0.91,0,0,0
QA-004437,INT-027278,0.95,0,0,0
QA-004438,INT-018977,1.0,0,0,0
QA-004439,INT-002768,1.0,0,0,0
QA-004440,INT-041566,0.85,0,0,0
QA-004441,INT-002425,1.0,0,0,0
QA-004442,INT-006213,1.0,0,0,0
QA-004443,INT-009141,0.98,0,0,0
QA-004444,INT-013900,1.0,0,0,0
QA-004445,INT-014036,0.9,0,0,0
QA-004446,INT-003434,1.0,0,0,0
QA-004447,INT-041602,0.96,0,0,0
QA-004448,INT-013186,0.98,0,0,0
QA-004449,INT-024348,0.91,0,0,0
QA-004450,INT-024346,1.0,0,0,0
QA-004451,INT-044278,0.91,0,0,0
QA-004452,INT-024347,0.78,0,0,0
QA-004453,INT-036693,1.0,0,0,0
QA-004454,INT-021671,0.96,0,0,0
QA-004455,INT-009091,0.92,0,0,0
QA-004456,INT-042138,1.0,0,0,0
QA-004457,INT-012856,0.92,0,0,0
QA-004458,INT-036195,0.95,0,0,0
QA-004459,INT-042135,0.0,1,0,0
QA-004460,INT-029831,1.0,0,0,0
QA-004461,INT-005340,1.0,0,0,0
QA-004462,INT-031848,0.91,0,0,0
QA-004463,INT-006912,0.0,0,1,0
QA-004464,INT-036196,0.99,0,0,0
QA-004465,INT-038855,1.0,0,0,0
QA-004466,INT-019241,0.98,0,0,0
QA-004467,INT-042645,0.88,0,0,0
QA-004468,INT-013740,0.97,0,0,0
QA-004469,INT-034966,0.99,0,0,0
QA-004470,INT-021872,0.0,0,0,1
QA-004471,INT-041064,0.0,0,1,0
QA-004472,INT-002238,0.97,0,0,0
QA-004473,INT-035097,0.81,0,0,0
QA-004474,INT-037849,0.85,0,0,0
QA-004475,INT-030458,0.81,0,0,0
QA-004476,INT-038937,1.0,0,0,0
QA-004477,INT-028817,0.9,0,0,0
QA-004478,INT-045471,0.91,0,0,0
QA-004479,INT-014006,0.97,0,0,0
QA-004480,INT-000913,0.93,0,0,0
QA-004481,INT-021265,0.98,0,0,0
QA-004482,INT-014003,0.86,0,0,0
QA-004483,INT-007412,0.87,0,0,0
QA-004484,INT-041546,0.0,1,0,0
QA-004485,INT-041545,0.0,0,1,0
QA-004486,INT-036564,0.0,1,0,0
QA-004487,INT-015333,0.0,0,0,1
QA-004488,INT-016816,1.0,0,0,0
QA-004489,INT-041130,0.92,0,0,0
QA-004490,INT-015908,1.0,0,0,0
QA-004491,INT-045882,0.97,0,0,0
QA-004492,INT-032386,0.97,0,0,0
QA-004493,INT-009787,0.98,0,0,0
QA-004494,INT-018182,0.95,0,0,0
QA-004495,INT-023564,0.88,0,0,0
QA-004496,INT-046090,1.0,0,0,0
QA-004497,INT-009045,0.0,1,1,0
QA-004498,INT-040275,1.0,0,0,0
QA-004499,INT-015158,1.0,0,0,0
QA-004500,INT-027575,0.91,0,0,0
QA-004501,INT-023017,0.97,0,0,0
QA-004502,INT-011107,0.89,0,0,0
QA-004503,INT-009877,0.0,0,1,0
QA-004504,INT-007072,1.0,0,0,0
QA-004505,INT-016741,0.93,0,0,0
QA-004506,INT-009665,0.93,0,0,0
QA-004507,INT-008224,0.99,0,0,0
QA-004508,INT-028656,0.81,0,0,0
QA-004509,INT-017951,1.0,0,0,0
QA-004510,INT-013202,1.0,0,0,0
QA-004511,INT-016739,0.89,0,0,0
QA-004512,INT-001929,1.0,0,0,0
QA-004513,INT-012813,0.92,0,0,0
QA-004514,INT-014631,0.96,0,0,0
QA-004515,INT-043637,0.91,0,0,0
QA-004516,INT-028968,0.91,0,0,0
QA-004517,INT-037573,0.96,0,0,0
QA-004518,INT-032145,0.98,0,0,0
QA-004519,INT-006243,0.94,0,0,0
QA-004520,INT-016638,0.87,0,0,0
QA-004521,INT-016636,1.0,0,0,0
QA-004522,INT-022667,0.0,0,0,1
QA-004523,INT-007073,0.94,0,0,0
QA-004524,INT-009310,1.0,0,0,0
QA-004525,INT-005950,0.87,0,0,0
QA-004526,INT-007074,0.95,0,0,0
QA-004527,INT-028969,1.0,0,0,0
QA-004528,INT-037186,0.89,0,0,0
QA-004529,INT-005414,0.93,0,0,0
QA-004530,INT-044666,0.9,0,0,0
QA-004531,INT-022669,0.93,0,0,0
QA-004532,INT-014630,0.0,0,1,0
QA-004533,INT-005996,0.98,0,0,0
QA-004534,INT-045386,0.93,0,0,0
QA-004535,INT-006284,0.94,0,0,0
QA-004536,INT-014705,0.0,1,0,0
QA-004537,INT-009313,0.87,0,0,0
QA-004538,INT-044946,0.0,0,1,0
QA-004539,INT-013416,1.0,0,0,0
QA-004540,INT-043434,0.92,0,0,0
QA-004541,INT-018012,0.94,0,0,0
QA-004542,INT-010968,0.95,0,0,0
QA-004543,INT-025268,1.0,0,0,0
QA-004544,INT-044481,0.85,0,0,0
QA-004545,INT-002433,0.9,0,0,0
QA-004546,INT-044483,0.99,0,0,0
QA-004547,INT-015608,1.0,0,0,0
QA-004548,INT-039307,1.0,0,0,0
QA-004549,INT-024645,0.92,0,0,0
QA-004550,INT-008349,0.97,0,0,0
QA-004551,INT-022763,1.0,0,0,0
QA-004552,INT-044789,0.0,1,0,0
QA-004553,INT-010565,0.0,0,1,0
QA-004554,INT-044484,1.0,0,0,0
QA-004555,INT-039011,0.94,0,0,0
QA-004556,INT-010568,0.87,0,0,0
QA-004557,INT-014634,1.0,0,0,0
QA-004558,INT-007964,0.81,0,0,0
QA-004559,INT-028258,0.95,0,0,0
QA-004560,INT-028282,0.96,0,0,0
QA-004561,INT-040376,0.0,0,1,0
QA-004562,INT-006760,0.89,0,0,0
QA-004563,INT-004833,0.82,0,0,0
QA-004564,INT-045023,0.93,0,0,0
QA-004565,INT-018511,0.93,0,0,0
QA-004566,INT-004837,1.0,0,0,0
QA-004567,INT-029047,0.86,0,0,0
QA-004568,INT-014559,0.99,0,0,0
QA-004569,INT-004836,0.0,0,0,1
QA-004570,INT-037938,0.0,0,1,0
QA-004571,INT-008403,0.0,1,0,0
QA-004572,INT-044413,1.0,0,0,0
QA-004573,INT-020488,0.95,0,0,0
QA-004574,INT-034349,0.89,0,0,0
QA-004575,INT-014296,0.99,0,0,0
QA-004576,INT-006999,0.0,0,0,1
QA-004577,INT-045562,0.8,0,0,0
QA-004578,INT-025727,0.89,0,0,0
QA-004579,INT-025726,0.84,0,0,0
QA-004580,INT-006506,0.98,0,0,0
QA-004581,INT-011235,1.0,0,0,0
QA-004582,INT-038438,0.86,0,0,0
QA-004583,INT-046321,0.96,0,0,0
QA-004584,INT-010594,0.99,0,0,0
QA-004585,INT-001738,0.92,0,0,0
QA-004586,INT-041334,0.99,0,0,0
QA-004587,INT-039615,0.93,0,0,0
QA-004588,INT-013480,1.0,0,0,0
QA-004589,INT-017923,0.95,0,0,0
QA-004590,INT-005727,1.0,0,0,0
QA-004591,INT-026718,0.0,1,0,0
QA-004592,INT-019019,0.93,0,0,0
QA-004593,INT-009862,0.96,0,0,0
QA-004594,INT-015032,1.0,0,0,0
QA-004595,INT-011491,0.85,0,0,0
QA-004596,INT-040195,0.9,0,0,0
QA-004597,INT-036647,0.0,0,1,0
QA-004598,INT-011497,1.0,0,0,0
QA-004599,INT-034084,0.95,0,0,0
QA-004600,INT-006777,0.96,0,0,0
QA-004601,INT-034776,0.84,0,0,0
QA-004602,INT-013062,0.91,0,0,0
QA-004603,INT-026921,1.0,0,0,0
QA-004604,INT-013294,0.9,0,0,0
QA-004605,INT-036644,0.88,0,0,0
QA-004606,INT-043330,0.99,0,0,0
QA-004607,INT-029016,1.0,0,0,0
QA-004608,INT-039403,0.87,0,0,0
QA-004609,INT-044034,0.97,0,0,0
QA-004610,INT-018683,0.91,0,0,0
QA-004611,INT-022337,1.0,0,0,0
QA-004612,INT-000951,0.89,0,0,0
QA-004613,INT-035737,0.96,0,0,0
QA-004614,INT-039406,0.87,0,0,0
QA-004615,INT-000950,0.92,0,0,0
QA-004616,INT-040767,0.91,0,0,0
QA-004617,INT-007361,0.9,0,0,0
QA-004618,INT-033323,0.94,0,0,0
QA-004619,INT-008206,0.0,0,1,0
QA-004620,INT-008648,0.98,0,0,0
QA-004621,INT-029987,0.9,0,0,0
QA-004622,INT-001561,0.9,0,0,0
QA-004623,INT-046898,0.93,0,0,0
QA-004624,INT-029307,0.88,0,0,0
QA-004625,INT-001563,0.84,0,0,0
QA-004626,INT-046901,1.0,0,0,0
QA-004627,INT-039844,0.99,0,0,0
QA-004628,INT-006119,0.0,1,0,0
QA-004629,INT-004362,0.95,0,0,0
QA-004630,INT-030072,1.0,0,0,0
QA-004631,INT-046458,0.78,0,0,0
QA-004632,INT-000700,0.0,0,1,0
QA-004633,INT-030074,0.95,0,0,0
QA-004634,INT-016556,0.96,0,0,0
QA-004635,INT-036255,0.86,0,0,0
QA-004636,INT-031066,0.94,0,0,0
QA-004637,INT-033632,0.9,0,0,0
QA-004638,INT-004361,0.0,0,0,1
QA-004639,INT-030833,0.87,0,0,0
QA-004640,INT-022908,0.0,1,0,0
QA-004641,INT-013070,0.95,0,0,0
QA-004642,INT-031139,0.84,0,0,0
QA-004643,INT-039125,0.91,0,0,0
QA-004644,INT-012947,1.0,0,0,0
QA-004645,INT-031137,1.0,0,0,0
QA-004646,INT-030660,0.0,1,1,0
QA-004647,INT-009020,1.0,0,0,0
QA-004648,INT-008397,0.91,0,0,0
QA-004649,INT-033286,1.0,0,0,0
QA-004650,INT-031702,0.8,0,0,0
QA-004651,INT-003866,1.0,0,0,0
QA-004652,INT-023710,0.92,0,0,0
QA-004653,INT-002165,0.9,0,0,0
QA-004654,INT-026443,1.0,0,0,0
QA-004655,INT-011207,1.0,0,0,0
QA-004656,INT-040239,1.0,0,0,0
QA-004657,INT-018171,0.92,0,0,0
QA-004658,INT-037106,0.9,0,0,0
QA-004659,INT-036368,0.0,0,0,1
QA-004660,INT-033198,0.94,0,0,0
QA-004661,INT-001980,0.9,0,0,0
QA-004662,INT-011773,0.87,0,0,0
QA-004663,INT-039661,0.97,0,0,0
QA-004664,INT-002166,1.0,0,0,0
QA-004665,INT-041562,0.93,0,0,0
QA-004666,INT-000166,0.92,0,0,0
QA-004667,INT-006275,1.0,0,0,0
QA-004668,INT-016388,1.0,0,0,0
QA-004669,INT-000171,1.0,0,0,0
QA-004670,INT-024272,0.81,0,0,0
QA-004671,INT-043112,0.0,1,0,0
QA-004672,INT-023477,0.0,1,0,1
QA-004673,INT-043113,0.89,0,0,0
QA-004674,INT-022884,0.98,0,0,0
QA-004675,INT-041394,0.86,0,0,0
QA-004676,INT-001177,0.96,0,0,0
QA-004677,INT-032788,1.0,0,0,0
QA-004678,INT-005124,0.98,0,0,0
QA-004679,INT-042335,0.94,0,0,0
QA-004680,INT-007691,0.94,0,0,0
QA-004681,INT-028926,0.9,0,0,0
QA-004682,INT-037920,0.9,0,0,0
QA-004683,INT-034437,0.89,0,0,0
QA-004684,INT-020409,0.95,0,0,0
QA-004685,INT-009734,0.9,0,0,0
QA-004686,INT-041912,0.0,1,0,0
QA-004687,INT-013835,0.99,0,0,0
QA-004688,INT-013840,0.95,0,0,0
QA-004689,INT-010189,0.0,0,0,1
QA-004690,INT-045384,0.98,0,0,0
QA-004691,INT-006086,0.94,0,0,0
QA-004692,INT-041590,0.99,0,0,0
QA-004693,INT-014262,0.84,0,0,0
QA-004694,INT-036659,0.96,0,0,0
QA-004695,INT-013838,1.0,0,0,0
QA-004696,INT-010081,0.89,0,0,0
QA-004697,INT-012123,1.0,0,0,0
QA-004698,INT-041913,0.0,1,0,0
QA-004699,INT-036936,0.97,0,0,0
QA-004700,INT-007690,1.0,0,0,0
QA-004701,INT-044230,0.95,0,0,0
QA-004702,INT-017958,0.95,0,0,0
QA-004703,INT-037933,0.96,0,0,0
QA-004704,INT-025111,1.0,0,0,0
QA-004705,INT-020558,1.0,0,0,0
QA-004706,INT-011820,0.89,0,0,0
QA-004707,INT-044272,0.9,0,0,0
QA-004708,INT-045459,1.0,0,0,0
QA-004709,INT-017954,0.96,0,0,0
QA-004710,INT-009948,0.91,0,0,0
