ticket_id,origin,symptom_cat,symptom,status,product,ticket_owner,language,fcr,escalated,ticket_created,ticket_closed,last_interaction_time,resolution_after_last_interaction_hours,lifecycle_hours
TKT-10827,chat,rma,replacement,closed,eardrop_headphones,3,german,0,0,2025-05-27 11:34:27,2025-06-01 11:42:57.400,2025-05-27 20:42:57.400,111.0,120.14177777777779
TKT-10828,phone,rma,replacement,closed,eardrop_headphones,11,french,0,0,2025-01-22 11:42:32,2025-01-25 17:04:03.000,2025-01-22 10:04:03.000,79.0,77.35861111111112
TKT-10829,email,product,product consulting / information,closed,eardrop_headphones,1,german,1,0,2024-08-23 04:06:49,2024-08-24 07:17:54.000,2024-08-23 10:47:54.000,20.5,27.184722222222224
TKT-10830,email,complaint,product complaint,closed,amplifier,11,french,0,0,2024-07-12 14:55:40,2024-07-15 05:22:17.600,2024-07-12 09:22:17.600,68.0,62.44377777777778
TKT-10831,chat,complaint,product complaint,closed,on-ear_headphones,4,german,0,0,2025-07-04 08:31:03,2025-07-05 20:41:54.600,2025-07-04 09:41:54.600,35.0,36.181000000000004
TKT-10832,chat,product,product consulting / information,closed,on-ear_headphones,2,english,1,0,2025-06-30 18:43:22,2025-07-02 02:09:57.200,2025-06-30 20:09:57.200,30.0,31.44311111111111
TKT-10833,phone,finance,unsuccessful payment,closed,on-ear_headphones,9,english,0,0,2024-06-28 14:57:09,2024-06-30 17:42:21.400,2024-06-28 20:42:21.400,45.0,50.75344444444444
TKT-10834,phone,finance,payment details,closed,speaker_20wt,12,english,0,0,2025-02-22 08:14:43,2025-02-24 15:31:59.800,2025-02-22 09:01:59.800,54.5,55.288
TKT-10835,phone,troubleshooting,sound resolution,closed,speaker_20wt,8,english,0,1,2024-06-10 12:50:24,2024-06-11 22:55:25.800,2024-06-10 20:25:25.800,26.5,34.08383333333333
TKT-10836,phone,rma,replacement,closed,speaker_40wt,8,english,0,0,2024-11-13 23:28:25,2024-11-17 11:14:01.600,2024-11-14 18:44:01.600,64.5,83.76016666666666
TKT-10837,email,logistics,status of the order,closed,speaker_20wt,8,english,0,0,2025-05-10 11:03:12,2025-05-12 01:56:19.200,2025-05-10 09:26:19.200,40.5,38.885333333333335
TKT-10838,chat,logistics,lost package,open,amplifier,4,english,0,1,2024-11-30 08:39:15,,,,
TKT-10839,phone,troubleshooting,power supply,closed,on-ear_headphones,2,german,1,0,2024-02-22 02:02:53,2024-02-24 10:59:32.000,2024-02-22 09:59:32.000,49.0,56.94416666666667
TKT-10840,email,rma,return,closed,turntable,9,german,1,0,2024-08-31 15:57:04,2024-09-06 01:18:19.400,2024-08-31 09:48:19.400,135.5,129.35427777777778
TKT-10841,phone,logistics,status of the order,closed,speaker_20wt,8,english,0,0,2024-03-28 04:16:31,2024-03-30 17:36:00.800,2024-03-28 21:36:00.800,44.0,61.32494444444444
TKT-10842,phone,logistics,status of the order,closed,on-ear_headphones,8,english,0,0,2024-11-12 14:03:34,2024-11-13 21:11:17.000,2024-11-12 08:41:17.000,36.5,31.128611111111113
TKT-10843,phone,product,product consulting / information,closed,eardrop_headphones,2,french,1,0,2024-03-06 23:34:33,2024-03-08 12:53:32.600,2024-03-07 10:53:32.600,26.0,37.31655555555556
TKT-10844,phone,product,product consulting / information,open,eardrop_headphones,3,english,1,0,2023-12-23 07:12:02,,,,
TKT-10845,phone,troubleshooting,power supply,closed,amplifier,9,english,0,0,2024-07-26 10:37:04,2024-07-28 08:05:45.800,2024-07-26 10:35:45.800,45.5,45.47827777777778
TKT-10846,phone,rma,return,closed,turntable,2,english,0,1,2025-02-22 17:09:04,2025-02-26 14:06:00.800,2025-02-22 21:06:00.800,89.0,92.94911111111111
TKT-10847,chat,rma,return,closed,speaker_40wt,4,english,0,0,2025-05-28 00:22:02,2025-06-01 21:16:33.600,2025-05-28 22:16:33.600,95.0,116.90877777777777
TKT-10848,phone,troubleshooting,bluetooth connection,closed,turntable,6,german,0,0,2025-08-09 18:37:07,2025-08-11 04:02:58.600,2025-08-09 19:32:58.600,32.5,33.431000000000004
TKT-10849,chat,troubleshooting,power supply,closed,speaker_20wt,9,english,0,0,2023-12-16 14:47:00,2023-12-18 12:32:55.000,2023-12-16 09:02:55.000,51.5,45.765277777777776
TKT-10850,phone,rma,replacement,closed,on-ear_headphones,10,english,1,0,2024-04-26 13:33:28,2024-04-30 09:15:09.800,2024-04-26 10:45:09.800,94.5,91.69494444444445
TKT-10851,phone,logistics,status of the order,closed,eardrop_headphones,1,french,1,0,2024-09-28 17:31:01,2024-09-29 15:36:19.200,2024-09-28 09:36:19.200,30.0,22.08838888888889
TKT-10852,phone,troubleshooting,power supply,closed,eardrop_headphones,3,english,1,0,2024-12-26 11:17:08,2024-12-28 06:13:41.400,2024-12-26 09:43:41.400,44.5,42.94261111111111
TKT-10853,phone,rma,replacement,closed,eardrop_headphones,10,english,0,0,2024-10-03 15:59:41,2024-10-08 11:31:48.000,2024-10-03 21:31:48.000,110.0,115.53527777777778
TKT-10854,chat,complaint,product complaint,closed,on-ear_headphones,5,french,1,0,2025-05-30 13:03:26,2025-06-01 20:27:21.200,2025-05-30 20:27:21.200,48.0,55.39866666666667
TKT-10855,chat,logistics,status of the order,closed,on-ear_headphones,7,english,0,0,2025-05-28 15:19:48,2025-05-29 10:11:08.000,2025-05-28 19:41:08.000,14.5,18.855555555555554
TKT-10856,email,rma,replacement,closed,speaker_20wt,4,german,0,0,2024-11-25 23:59:45,2024-11-30 22:24:11.400,2024-11-26 21:24:11.400,97.0,118.40733333333334
TKT-10857,chat,finance,payment details,closed,speaker_40wt,4,english,0,0,2025-01-20 15:23:35,2025-01-23 03:43:48.400,2025-01-20 19:43:48.400,56.0,60.33705555555555
TKT-10858,phone,logistics,status of the order,open,eardrop_headphones,1,english,1,0,2024-06-13 05:30:48,,,,
TKT-10859,chat,logistics,status of the order,closed,turntable,4,english,1,0,2025-06-14 18:31:03,2025-06-16 01:20:24.000,2025-06-14 19:20:24.000,30.0,30.8225
TKT-10860,email,product,product consulting / information,closed,speaker_20wt,9,french,1,0,2025-06-26 18:02:14,2025-06-28 05:34:52.200,2025-06-26 19:34:52.200,34.0,35.54394444444444
TKT-10861,email,finance,unsuccessful payment,closed,on-ear_headphones,8,german,0,0,2024-04-27 06:05:01,2024-04-30 11:56:07.600,2024-04-27 19:56:07.600,64.0,77.85183333333333
TKT-10862,email,rma,return,closed,speaker_flagship,4,english,0,0,2024-04-04 00:46:46,2024-04-09 14:18:42.400,2024-04-04 21:48:42.400,112.5,133.53233333333333
TKT-10863,email,product,product consulting / information,closed,amplifier,11,english,1,0,2025-06-23 14:48:10,2025-06-25 02:29:06.000,2025-06-23 19:29:06.000,31.0,35.68222222222222
TKT-10864,chat,complaint,service complaint,closed,on-ear_headphones,8,french,0,0,2023-10-31 09:51:42,2023-11-01 12:46:01.200,2023-10-31 10:46:01.200,26.0,26.90533333333333
TKT-10865,phone,troubleshooting,power supply,closed,speaker_20wt,1,german,0,0,2024-08-28 20:10:39,2024-08-31 12:37:58.800,2024-08-29 19:07:58.800,41.5,64.4555
TKT-10866,email,product,product consulting / information,closed,eardrop_headphones,8,english,1,0,2025-01-21 04:00:29,2025-01-22 13:16:26.400,2025-01-21 10:46:26.400,26.5,33.26594444444444
TKT-10867,phone,complaint,product complaint,closed,eardrop_headphones,11,german,0,0,2024-01-09 12:50:04,2024-01-12 17:06:47.200,2024-01-09 21:06:47.200,68.0,76.27866666666667
TKT-10868,phone,rma,replacement,closed,eardrop_headphones,3,german,0,0,2024-03-26 12:52:35,2024-03-28 12:27:29.200,2024-03-26 20:27:29.200,40.0,47.581722222222226
TKT-10869,chat,troubleshooting,power supply,closed,eardrop_headphones,4,french,1,0,2024-02-20 04:51:38,2024-02-22 00:44:01.600,2024-02-20 09:44:01.600,39.0,43.873222222222225
TKT-10870,phone,troubleshooting,firmware,closed,eardrop_headphones,9,german,1,0,2024-02-10 18:43:05,2024-02-12 08:38:27.400,2024-02-10 09:08:27.400,47.5,37.922888888888885
TKT-10871,chat,rma,return,closed,eardrop_headphones,12,german,0,0,2025-03-12 22:04:23,2025-03-17 23:22:59.200,2025-03-13 20:22:59.200,99.0,121.31005555555556
TKT-10872,email,product,product consulting / information,closed,speaker_20wt,3,french,1,0,2025-02-01 10:05:50,2025-02-02 03:28:26.800,2025-02-01 09:28:26.800,18.0,17.37688888888889
TKT-10873,email,product,product consulting / information,closed,speaker_20wt,7,english,1,0,2023-11-29 03:01:48,2023-12-01 06:45:46.800,2023-11-29 20:45:46.800,34.0,51.733
TKT-10874,chat,troubleshooting,power supply,closed,eardrop_headphones,9,english,0,0,2023-12-22 21:16:21,2023-12-24 22:39:24.400,2023-12-22 20:09:24.400,50.5,49.384277777777775
TKT-10875,phone,troubleshooting,power supply,closed,speaker_20wt,11,english,0,0,2024-06-07 03:46:20,2024-06-09 00:59:18.600,2024-06-07 09:29:18.600,39.5,45.216277777777776
TKT-10876,email,troubleshooting,power supply,closed,speaker_flagship,7,english,0,1,2025-07-19 02:14:02,2025-07-20 22:24:39.200,2025-07-19 09:54:39.200,36.5,44.17700000000001
TKT-10877,phone,troubleshooting,power supply,closed,eardrop_headphones,12,german,1,0,2023-11-03 17:33:24,2023-11-05 11:15:38.600,2023-11-03 09:15:38.600,50.0,41.704055555555556
TKT-10878,email,troubleshooting,sound resolution,closed,amplifier,11,english,1,0,2025-05-17 01:06:22,2025-05-18 12:11:51.000,2025-05-17 09:41:51.000,26.5,35.091388888888886
TKT-10879,chat,troubleshooting,firmware,closed,on-ear_headphones,5,english,0,0,2024-03-09 14:04:28,2024-03-11 02:41:59.000,2024-03-09 20:11:59.000,30.5,36.625277777777775
TKT-10880,chat,complaint,product complaint,closed,speaker_20wt,2,english,0,0,2025-05-10 02:43:36,2025-05-13 16:33:54.400,2025-05-10 20:33:54.400,68.0,85.83844444444445
TKT-10881,phone,rma,replacement,closed,speaker_20wt,1,english,0,0,2024-08-02 19:21:23,2024-08-07 14:02:47.400,2024-08-03 20:02:47.400,90.0,114.69011111111112
TKT-10882,phone,logistics,lost package,closed,speaker_40wt,10,french,0,0,2023-11-16 05:19:33,2023-11-19 14:50:58.600,2023-11-16 20:50:58.600,66.0,81.52377777777777
TKT-10883,phone,product,product consulting / information,closed,amplifier,8,german,0,0,2025-08-05 06:27:30,2025-08-07 00:32:12.200,2025-08-05 20:32:12.200,28.0,42.078388888888895
TKT-10884,phone,product,product consulting / information,closed,speaker_40wt,12,german,1,0,2024-02-26 21:37:24,2024-02-28 09:47:36.400,2024-02-27 10:17:36.400,23.5,36.17011111111111
TKT-10885,email,rma,return,closed,on-ear_headphones,5,german,0,0,2023-12-13 21:04:30,2023-12-17 03:09:37.600,2023-12-14 11:09:37.600,64.0,78.08544444444443
TKT-10886,email,troubleshooting,bluetooth connection,open,on-ear_headphones,2,english,0,0,2025-04-02 12:03:57,,,,
TKT-10887,email,troubleshooting,sound resolution,closed,speaker_20wt,11,english,1,0,2024-07-03 13:24:06,2024-07-04 00:57:10.000,2024-07-03 09:27:10.000,15.5,11.551111111111112
TKT-10888,chat,complaint,product complaint,open,on-ear_headphones,10,english,1,0,2024-12-25 03:12:08,,,,
TKT-10889,email,troubleshooting,power supply,closed,eardrop_headphones,11,german,1,0,2023-12-27 16:16:11,2023-12-28 22:47:06.200,2023-12-27 21:47:06.200,25.0,30.51533333333333
TKT-10890,email,troubleshooting,power supply,closed,amplifier,6,english,1,0,2024-12-13 17:02:07,2024-12-14 22:00:48.000,2024-12-13 10:00:48.000,36.0,28.978055555555557
TKT-10891,phone,troubleshooting,sound resolution,closed,on-ear_headphones,2,english,0,0,2024-10-31 09:53:53,2024-11-02 20:21:49.800,2024-10-31 20:51:49.800,47.5,58.465777777777774
TKT-10892,phone,complaint,service complaint,closed,speaker_40wt,9,german,0,0,2024-08-06 10:01:01,2024-08-08 06:28:38.800,2024-08-06 18:28:38.800,36.0,44.460499999999996
TKT-10893,chat,troubleshooting,firmware,closed,speaker_40wt,10,french,1,0,2025-05-30 20:51:50,2025-05-31 19:16:06.800,2025-05-30 10:16:06.800,33.0,22.404666666666667
TKT-10894,chat,troubleshooting,bluetooth connection,closed,speaker_20wt,10,german,1,0,2023-09-19 01:44:04,2023-09-20 13:33:47.600,2023-09-19 09:33:47.600,28.0,35.82877777777778
TKT-10895,phone,troubleshooting,power supply,closed,eardrop_headphones,5,french,1,0,2024-05-07 22:49:33,2024-05-09 11:07:03.800,2024-05-08 09:37:03.800,25.5,36.29188888888889
TKT-10896,email,complaint,product complaint,closed,eardrop_headphones,11,english,0,0,2025-05-28 23:31:08,2025-05-31 11:06:17.400,2025-05-29 21:06:17.400,38.0,59.58594444444444
TKT-10897,phone,troubleshooting,power supply,closed,on-ear_headphones,12,german,1,0,2024-05-20 11:11:03,2024-05-22 17:17:38.200,2024-05-20 19:47:38.200,45.5,54.10977777777778
TKT-10898,phone,product,product consulting / information,open,amplifier,10,french,1,0,2024-06-11 09:13:31,,,,
TKT-10899,email,rma,return,open,turntable,2,french,0,0,2025-03-08 23:24:20,,,,
TKT-10900,email,complaint,product complaint,closed,on-ear_headphones,8,french,0,0,2024-08-09 20:43:02,2024-08-11 17:41:36.600,2024-08-10 20:11:36.600,21.5,44.97627777777778
TKT-10901,email,logistics,status of the order,closed,eardrop_headphones,8,english,0,0,2025-08-16 17:55:18,2025-08-18 07:11:06.400,2025-08-16 19:41:06.400,35.5,37.263444444444445
TKT-10902,email,product,product consulting / information,closed,on-ear_headphones,7,french,1,0,2024-11-07 23:48:11,2024-11-08 21:44:07.600,2024-11-08 09:44:07.600,12.0,21.93238888888889
TKT-10903,chat,rma,replacement,closed,on-ear_headphones,3,english,0,0,2025-05-10 13:47:22,2025-05-13 20:43:50.200,2025-05-10 10:43:50.200,82.0,78.94116666666667
TKT-10904,email,product,product consulting / information,closed,on-ear_headphones,8,english,1,0,2023-09-15 14:43:25,2023-09-17 06:02:34.200,2023-09-15 20:02:34.200,34.0,39.31922222222222
TKT-10905,chat,complaint,product complaint,closed,amplifier,11,english,1,0,2023-12-05 18:48:37,2023-12-09 16:26:08.600,2023-12-06 20:26:08.600,68.0,93.62544444444444
TKT-10906,email,complaint,product complaint,closed,on-ear_headphones,12,german,0,0,2024-12-23 01:07:54,2024-12-25 00:29:53.800,2024-12-23 09:59:53.800,38.5,47.366611111111105
TKT-10907,email,troubleshooting,power supply,open,amplifier,9,german,1,0,2025-01-11 11:20:40,,,,
TKT-10908,chat,troubleshooting,sound resolution,closed,eardrop_headphones,9,english,1,0,2024-05-02 19:48:27,2024-05-03 22:01:30.600,2024-05-02 09:31:30.600,36.5,26.21766666666667
TKT-10909,email,rma,replacement,closed,eardrop_headphones,2,german,0,0,2024-02-07 03:59:15,2024-02-10 13:24:10.400,2024-02-07 20:24:10.400,65.0,81.4153888888889
TKT-10910,email,rma,return,closed,speaker_flagship,12,english,0,0,2023-11-14 10:46:21,2023-11-18 05:03:59.200,2023-11-14 20:33:59.200,80.5,90.29394444444445
TKT-10911,phone,troubleshooting,power supply,closed,on-ear_headphones,6,german,0,0,2025-01-16 02:14:21,2025-01-18 15:18:41.400,2025-01-16 19:48:41.400,43.5,61.07233333333333
TKT-10912,phone,troubleshooting,sound resolution,closed,speaker_flagship,3,english,0,0,2025-05-29 18:57:27,2025-05-31 17:49:08.600,2025-05-30 08:49:08.600,33.0,46.861555555555555
TKT-10913,email,troubleshooting,sound resolution,closed,on-ear_headphones,12,german,1,0,2023-10-10 15:52:48,2023-10-12 04:13:32.200,2023-10-10 20:13:32.200,32.0,36.34561111111111
TKT-10914,chat,rma,replacement,closed,speaker_20wt,2,english,0,0,2024-03-05 23:11:37,2024-03-10 19:05:05.400,2024-03-06 21:35:05.400,93.5,115.89122222222223
TKT-10915,chat,rma,return,closed,speaker_20wt,2,german,0,0,2025-03-07 07:27:04,2025-03-10 07:05:03.800,2025-03-07 21:35:03.800,57.5,71.63327777777778
TKT-10916,phone,rma,replacement,closed,on-ear_headphones,1,german,0,0,2024-09-07 07:35:31,2024-09-13 12:11:58.600,2024-09-07 19:11:58.600,137.0,148.60766666666666
TKT-10917,phone,logistics,lost package,open,speaker_20wt,3,english,0,0,2024-05-10 06:30:39,,,,
TKT-10918,email,troubleshooting,bluetooth connection,closed,on-ear_headphones,4,french,1,0,2024-07-24 15:14:28,2024-07-25 13:28:29.800,2024-07-24 08:58:29.800,28.5,22.233833333333333
TKT-10919,phone,complaint,product complaint,closed,on-ear_headphones,3,english,0,0,2024-10-23 09:30:05,2024-10-26 02:05:55.200,2024-10-23 21:05:55.200,53.0,64.59727777777778
TKT-10920,email,troubleshooting,sound resolution,closed,on-ear_headphones,5,french,0,0,2024-07-30 20:31:26,2024-08-01 19:25:59.000,2024-07-31 09:25:59.000,34.0,46.909166666666664
TKT-10921,phone,logistics,status of the order,closed,on-ear_headphones,2,english,1,0,2025-01-27 02:19:38,2025-01-30 03:22:48.200,2025-01-27 09:52:48.200,65.5,73.05283333333334
TKT-10922,email,logistics,lost package,closed,on-ear_headphones,3,english,1,0,2024-03-12 11:09:35,2024-03-15 09:36:13.000,2024-03-12 21:36:13.000,60.0,70.44388888888889
TKT-10923,chat,troubleshooting,firmware,closed,speaker_20wt,12,english,0,0,2024-05-17 19:37:18,2024-05-19 23:27:27.600,2024-05-17 19:27:27.600,52.0,51.836
TKT-10924,email,rma,return,closed,speaker_20wt,7,french,0,0,2024-06-06 13:45:59,2024-06-10 07:01:40.400,2024-06-06 09:31:40.400,93.5,89.26150000000001
TKT-10925,phone,logistics,status of the order,open,speaker_20wt,10,french,0,0,2025-02-04 10:01:30,,,,
TKT-10926,chat,complaint,product complaint,closed,speaker_20wt,7,french,0,0,2025-04-02 16:32:29,2025-04-05 07:05:07.600,2025-04-02 11:05:07.600,68.0,62.54405555555556
TKT-10927,phone,rma,replacement,closed,turntable,1,english,0,0,2025-03-31 07:26:11,2025-04-06 06:01:08.600,2025-03-31 18:31:08.600,131.5,142.58266666666665
TKT-10928,phone,complaint,product complaint,closed,eardrop_headphones,4,french,0,0,2025-02-10 23:55:21,2025-02-12 10:59:28.000,2025-02-10 09:59:28.000,49.0,35.06861111111111
TKT-10929,chat,rma,return,new,eardrop_headphones,8,english,1,0,2024-12-28 08:23:32,,,,
TKT-10930,phone,finance,unsuccessful payment,closed,on-ear_headphones,6,german,0,0,2025-08-05 20:06:16,2025-08-08 14:28:52.000,2025-08-06 09:58:52.000,52.5,66.37666666666667
TKT-10931,email,logistics,lost package,closed,eardrop_headphones,11,french,0,1,2024-11-16 15:40:40,2024-11-18 09:51:16.400,2024-11-16 09:21:16.400,48.5,42.17677777777778
TKT-10932,email,rma,replacement,closed,eardrop_headphones,8,french,0,0,2023-12-14 21:42:55,2023-12-19 04:39:03.400,2023-12-15 21:39:03.400,79.0,102.93566666666668
TKT-10933,phone,troubleshooting,power supply,open,eardrop_headphones,11,english,1,0,2024-02-20 07:32:13,,,,
TKT-10934,chat,troubleshooting,power supply,closed,eardrop_headphones,8,german,0,0,2023-10-16 12:48:55,2023-10-18 10:10:10.200,2023-10-16 20:40:10.200,37.5,45.354222222222226
TKT-10935,email,finance,unsuccessful payment,closed,speaker_20wt,3,english,0,0,2025-04-25 23:39:24,2025-04-28 14:29:24.600,2025-04-26 19:29:24.600,43.0,62.8335
TKT-10936,phone,rma,replacement,closed,speaker_40wt,12,english,0,0,2024-04-15 22:31:45,2024-04-20 07:06:21.400,2024-04-16 11:06:21.400,92.0,104.57677777777778
TKT-10937,phone,logistics,status of the order,closed,speaker_40wt,10,french,1,0,2024-04-08 07:13:43,2024-04-10 18:39:48.400,2024-04-08 20:09:48.400,46.5,59.43483333333333
TKT-10938,phone,product,product consulting / information,closed,amplifier,4,french,1,0,2024-11-12 02:53:48,2024-11-13 07:23:11.000,2024-11-12 09:23:11.000,22.0,28.489722222222223
TKT-10939,chat,product,product consulting / information,closed,on-ear_headphones,5,german,1,0,2024-08-20 08:45:29,2024-08-21 04:03:20.200,2024-08-20 09:33:20.200,18.5,19.297555555555554
TKT-10940,email,troubleshooting,sound resolution,closed,speaker_20wt,10,german,1,0,2024-07-27 16:35:42,2024-07-29 00:59:32.000,2024-07-27 09:59:32.000,39.0,32.397222222222226
TKT-10941,phone,finance,payment details,closed,eardrop_headphones,12,english,0,0,2023-12-26 14:24:16,2023-12-27 15:54:58.400,2023-12-26 09:24:58.400,30.5,25.511777777777777
TKT-10942,phone,finance,payment details,closed,eardrop_headphones,3,french,0,1,2025-01-13 10:52:51,2025-01-15 12:22:50.800,2025-01-13 09:52:50.800,50.5,49.49994444444444
TKT-10943,phone,finance,unsuccessful payment,closed,speaker_20wt,10,german,0,0,2025-06-09 21:09:06,2025-06-12 15:25:29.400,2025-06-10 10:25:29.400,53.0,66.27316666666667
TKT-10944,phone,complaint,product complaint,closed,speaker_20wt,12,english,0,0,2023-11-02 08:49:30,2023-11-05 05:31:12.800,2023-11-02 09:31:12.800,68.0,68.69522222222221
TKT-10945,chat,logistics,lost package,closed,on-ear_headphones,6,german,0,0,2023-10-10 13:47:18,2023-10-12 15:58:16.800,2023-10-10 08:28:16.800,55.5,50.183
